,canonical
748,O=c1ccn([C@@H]2O[C@H](CO[P@](=O)(O)O[C@H]3[C@@H](O)[C@H](n4ccc(=O)[nH]c4=O)O[C@@H]3CO)[C@@H](O)[C@H]2O)c(=O)[nH]1
749,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1
750,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=N[C@H]1O
751,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
752,CC[C@@H](C)C(=O)O[C@@H]1C[C@H](C)C=C2C=C[C@H](C)[C@@H](CC[C@H]3C[C@H](O)CC(=O)O3)[C@H]21
753,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1
754,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
755,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(OC)c1O
756,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O
757,NCc1ccc(S(N)(=O)=O)cc1
758,CCOC(=O)C[C@H](SP(=S)(OC)OC)C(=O)OCC
759,CNCCC[C@]12CC[C@H](c3ccccc31)c1ccccc12
760,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl
761,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1
762,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)[C@H](C)Cc1ccc(OC)cc1
763,CN[C@]1(C)[C@H]2CC[C@H](C2)C1(C)C
764,CN(CCCl)CCCl
765,Cc1cccc(CN2CCN([C@@H](c3ccccc3)c3ccc(Cl)cc3)CC2)c1
766,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl
767,C[C@H]1Oc2ccc(C(C)(C)C)cc2O1
768,CC(=O)O[C@]1(C(C)=O)CC[C@@H]2[C@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]21C
769,C[C@@H](CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1
770,Cc1cccc(Nc2ccccc2C(=O)O)c1C
771,O[C@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@@H]1CCCCN1
772,CC(=O)O[C@]1(C(C)=O)CC[C@@H]2[C@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
773,Cc1cnc(NC(=O)C2=C([O-])c3ccccc3S(=O)(=O)N2C)s1
774,N[C@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
775,C[C@]12C[C@@H]3C[C@](C)(C1)C[C@@](N)(C3)C2
776,C[N+]1(C)CCC[C@H](OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
777,CCOC(=O)C1(c2ccccc2)CCN(C)CC1
778,CC[C@@]1(c2ccccc2)NC(=O)N(C)C1=O
779,Cc1cccc(C)c1NC(=O)[C@H]1CCCCN1C
780,CCCC(C)(COC(N)=O)COC(N)=O
781,Nc1ccc(O)c(C(=O)O)c1
782,CNC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)NC)CC(=O)[O-])CC(=O)[O-]
783,C[C@H]1CNCCc2ccc(Cl)cc21
784,CC(C)NC[C@H](O)c1cc(O)cc(O)c1
785,CN(C)C(=N)N=C(N)N
786,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO[C@@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O
787,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1
788,C1N2CN3CN1CN(C2)C3
789,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3
790,COc1ccccc1OC[C@H](O)COC(N)=O
791,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
792,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1
793,COc1c2occc2cc2ccc(=O)oc12
794,OC[C@H]1O[C@@H](O)[C@H](F)[C@@H](O)[C@@H]1O
795,C[C@H]1O[C@H]1P(=O)(O)O
796,C[N+]1(C)[C@@H]2C[C@H](OC(=O)[C@@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12
797,CN1[C@@H](CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
798,O=S([O-])([O-])=S
799,N#Cc1c(N(CC(=O)[O-])CC(=O)[O-])sc(C(=O)[O-])c1CC(=O)[O-]
800,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O
801,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1
802,CC[C@@H](CO)NC(=O)[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
803,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1
804,C[C@@H]1C[C@@H]2[C@@H]([C@@H](O)C[C@@]3(C)[C@@H]2CC[C@]3(O)C(=O)CO)[C@]2(C)C=CC(=O)C=C12
805,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@H]2CC[C@@]2(C)[C@@H]1CC[C@]2(C)O
806,CC[C@H](CO)NC(=O)[C@H]1C=C2c3cccc4c3c(cn4C)C[C@@H]2N(C)C1
807,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
808,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N[C@@H]1C
809,COCCc1ccc(OC[C@H](O)CNC(C)C)cc1
810,Cc1ncc([N+](=O)[O-])n1CCO
811,CC(C)(C(=O)c1cccnc1)c1cccnc1
812,Cc1cccc(C)c1OC[C@H](C)N
813,CN1CCN2c3ccccc3Cc3ccccc3[C@@H]2C1
814,Clc1ccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
815,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
816,COc1ccc(OC)c([C@@H](O)CNC(=O)CN)c1
817,CC#C[C@@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C
818,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1
819,N=c1nc(N2CCCCC2)cc(N)n1O
820,CN1CCN2c3ncccc3Cc3ccccc3[C@H]2C1
821,Clc1ccc([C@@H](c2ccccc2Cl)C(Cl)Cl)cc1
822,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21
823,C[C@H]1CCN(C(=O)CC#N)C[C@H]1N(C)c1ncnc2[nH]ccc12
824,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1
825,NC(=O)C[S@@](=O)C(c1ccccc1)c1ccccc1
826,C[C@@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(Cl)[C@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl
827,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1
828,CC(C)(O)c1ccccc1CC[C@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1
829,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H]([NH+](C)C)C(=O)/C(=C(/N)[O-])C(=O)[C@@]3(O)C(=O)C1=C2[O-]
830,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@@H]3[C@H]1C5
831,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
832,OCCN1CCN(CC/C=C2\c3ccccc3Sc3ccc(Cl)cc32)CC1
833,C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@@H](C[C@H]2O[C@@H]2[C@@H](C)[C@@H](C)O)[C@H](O)[C@H]1O
834,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12
835,C[C@@H]1[C@H](c2ccccc2)OCCN1C
836,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12
837,CN(CCOc1ccc(C[C@H]2SC(=O)NC2=O)cc1)c1ccccn1
838,COc1c(C)c2c(c(O)c1C/C=C(/C)CCC(=O)OCCN1CCOCC1)C(=O)OC2
839,COc1c(C)c2c(c(O)c1C/C=C(/C)CCC(=O)O)C(=O)OC2
840,CCOCCP(CCOCC)CCP(CCOCC)CCOCC
841,CC(=O)O[C@H]1C[C@@]2(C)[C@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@H](C)[C@H]4CC[C@]32C)/C1=C(\CCC=C(C)C)C(=O)O
842,CC(=O)C[C@@H](c1ccccc1)c1c([O-])oc2ccccc2c1=O
843,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O
844,C[C@H](CN(C)C)CN1c2ccccc2Sc2ccccc21
845,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@@H]12)c1nsc(N[P@@](=O)([O-])O)n1
846,C[C@@H](O[C@H]1OCCN(Cc2nc(=O)n(P(=O)([O-])[O-])[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
847,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O
848,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O1
849,C[N@+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
850,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1
851,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12
852,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
853,NC1=N/C(=C(/N=O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(/C=C4\CCN([C@@H]5CCNC5)C4=O)CS[C@H]23)NS1
854,Cc1ncc(COP(=O)([O-])[O-])c(CN(CCN(CC(=O)[O-])Cc2c(COP(=O)([O-])[O-])cnc(C)c2[O-])CC(=O)[O-])c1[O-]
855,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2
856,C=CCNCCCCCCCCCC
857,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O
858,CC(=O)Oc1cc2c(s1)CCN([C@@H](C(=O)C1CC1)c1ccccc1F)C2
859,COc1ccc2cc(CCC(C)=O)ccc2c1
860,CC(C)(C)NC[C@@H](O)COc1cccc2c1C[C@@H](O)[C@@H](O)C2
861,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2C[C@H]3CC[C@@H](C2)N3C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O
862,Oc1ccc2c3c1O[C@H]1[C@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314
863,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21
864,C=C1CC[C@]2(O)[C@@H]3Cc4ccc(O)c5c4[C@]2(CCN3CC2CC2)[C@@H]1O5
865,C=CCN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@@]3(O)[C@@H]1C5
866,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
867,CCCCCCCCCC(=O)O[C@@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@H]4[C@@H]3CC[C@@]12C
868,c1ccc2c(CC3=NCCN3)cccc2c1
869,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1
870,CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1
871,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1
872,CN1CCO[C@@H](c2ccccc2)c2ccccc2C1
873,Cc1c(O)cccc1C(=O)N[C@H](CSc1ccccc1)[C@@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
874,NC[C@@H]1O[C@@H](O[C@@H]2[C@H](O)[C@H](O[C@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@H](O)[C@@H](O)[C@@H]3N)O[C@@H]2CO)[C@H](N)[C@H](O)[C@H]1O
875,COC(=O)/C=C\C(=O)O
876,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1
877,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1
878,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC[N@H+](C)Cc2ccccc2)[C@H]1c1cccc([N+](=O)[O-])c1
879,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
880,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O
881,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
882,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2
883,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc([N+](=O)[O-])c1
884,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)[C@@H]1c1ccccc1[N+](=O)[O-]
885,O=C(O)CCNC(=O)c1ccc(N/N=C2\C=CC(=O)C(C(=O)O)=C2)cc1
886,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1
887,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1
888,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-]
889,CN/C(=C\[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1
890,CN1C=CC=C/C1=C\[NH+]=O
891,CC1(C)S[C@@H]([C@@H](NC(=O)Cc2ccccc2)C(=O)NCCCCCC(=O)O)N[C@@H]1C(=O)O
892,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@H]4[C@@H]3CC[C@]21C
893,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
894,C#C[C@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
895,CNCCC=C1c2ccccc2CCc2ccccc21
896,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O
897,NCCCC[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2C[C@@H](OC(=O)NCCN)CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O
898,O=C(CCCc1ccccc1)OCC(COC(=O)CCCc1ccccc1)OC(=O)CCCc1ccccc1
899,C[C@@H]1[C@@H](O)[C@H](C)/C=C/C=C/CC/C=C/C=C/C=C\C=C\[C@H](O[C@H]2O[C@@H](C)[C@H](O)[C@@H](N)[C@H]2O)C[C@H]2O[C@@](O)(C[C@H](O)[C@@H]2C(=O)O)C[C@H](O)[C@H](O)CC[C@@H](O)C[C@H](O)C[C@@H](O)CC(=O)O[C@H]1C
900,C/C(O)=C(/C#N)C(=O)Nc1ccc(C(F)(F)F)cc1
901,CN(C)[C@@H]1C(=O)/C(=C(/N)[O-])C(=O)[C@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@](C)(O)[C@@H]3[C@H](O)[C@@H]12
902,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1
903,C[C@@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
904,Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1
905,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO
906,COc1ccc2nc([S@@](=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1
907,Cc1nccn1C[C@@H]1CCc2c(c3ccccc3n2C)C1=O
908,CCCCCCCCCCC[C@H](C[C@H]1OC(=O)[C@@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O
909,Cc1ccccc1[C@@H](OCCN(C)C)c1ccccc1
910,CCOC(=O)C1=C[C@H](OC(CC)CC)[C@@H](NC(C)=O)[C@H](N)C1
911,O=C(O)C1=C/C(=N/Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C=CC1=O
912,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@@H]12
913,[NH-][C@H]1CCCC[C@@H]1[NH-]
914,CCN[C@@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
915,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
916,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=N[C@@H]1O
917,C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C
918,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
919,CCCCN(CCCC)CC[C@H](O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12
920,C=CCOc1ccccc1OC[C@@H](O)CNC(C)C
921,CCN(CC)CC#CCOC(=O)[C@](O)(c1ccccc1)C1CCCCC1
922,COc1ccc2c3c1O[C@@H]1C(=O)CC[C@]4(O)[C@H](C2)N(C)CC[C@@]314
923,C[C@@]12C/C(=C\O)C(=O)C[C@H]1CC[C@@H]1[C@H]3CC[C@](C)(O)[C@@]3(C)CC[C@@H]12
924,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@]3(O)[C@H]1C5
925,Nc1ccc(C(=O)O)c(O)c1
926,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F
927,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@@H](OC(=O)c2ccccc2)[C@]2(O)C[C@@H](OC(=O)[C@@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
928,NCCC(O)([P@@](=O)([O-])O)[P@@](=O)([O-])O
929,CC(=O)O[C@H]1C[C@H]2CC[C@@H]3[C@@H](CC[C@@]4(C)[C@@H]3C[C@H]([N+]3(C)CCCCC3)[C@H]4OC(C)=O)[C@@]2(C)C[C@H]1[N+]1(C)CCCCC1
930,CC(C)(CO)[C@H](O)C(=O)NCCCO
931,COc1ccnc(C[S@@](=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC
932,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
933,NC[C@H]1O[C@H](O[C@@H]2[C@H](O)[C@H](O[C@H]3[C@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O
934,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1
935,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)O)ccc2S(=O)(=O)O)cc1
936,O=C([O-])[O-]
937,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
938,COc1ccccc1OC[C@@H](O)CO
939,CC(C)(C)NC[C@@H](O)COc1ccccc1C1CCCC1
940,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1
941,CC(C)(S)[C@H](N)C(=O)O
942,CC1(C)S[C@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@@H]1C(=O)[O-]
943,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1
944,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@H]2C
945,CCC[C@@H](C)C1(CC)C(=O)NC(=O)NC1=O
946,OC[C@@H]1O[C@H](n2cnc3c2NC=NC[C@@H]3O)C[C@@H]1O
947,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
948,O=C1C=CC=C/C1=C1\N/C(=C2/C=CC=CC2=O)N(c2ccc(C(=O)O)cc2)N1
949,CCCN1C[C@@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@@H]21
950,C1CCC(C(C[C@@H]2CCCCN2)C2CCCCC2)CC1
951,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2
952,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
953,Nc1ccc(/N=N/c2ccccc2)c(N)n1
954,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O
955,C[C@@H](COc1ccccc1)N(CCCl)Cc1ccccc1
956,CC(C)(N)Cc1ccccc1
957,O=C(O)CCCc1ccccc1
958,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1
959,CNC[C@@H](O)c1cccc(O)c1
960,C=Cc1ccccc1S(=O)(=O)O
961,C[C@H](N)[C@@H](O)c1ccccc1
962,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
963,COc1nc(C)nc(Cl)c1NC1=NCCN1
964,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)[C@H]1N2C
965,CC1=C(C/C=C(\C)CCC[C@@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O
966,CC[C@@H]1C(=O)OC[C@H]1Cc1cncn1C
967,ClC[C@H]1CO1
968,CC(C)NC[C@@H](O)COc1cccc2[nH]ccc12
969,CCc1ccc(CCOc2ccc(C[C@@H]3SC(=O)NC3=O)cc2)nc1
970,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@H]2SC(C)(C)[C@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O
971,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
972,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)n1
973,C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)[C@@]1(C)C3=CC=C(C(=O)OC)[C@H]1C(=O)OC
974,COc1cc([C@H]2c3cc4c(cc3[C@H](O)[C@@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC
975,CC[C@H](C)CCCCC(=O)N[C@H](CCN)C(=O)N[C@H](C(=O)N[C@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@H](C)O
976,CN1[C@H](CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
977,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)C(C)C)[C@@H](C)CC)C(=O)O
978,CCCN[C@@H]1CCc2nc(N)sc2C1
979,CC[C@H](C)C(=O)O[C@@H]1C[C@H](O)C=C2C=C[C@H](C)[C@@H](CC[C@H](O)C[C@H](O)CC(=O)O)[C@@H]21
980,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@@H]2C1
981,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC
982,C[C@@]12C=CC(=O)C=C1CC[C@@H]1[C@H]2[C@H](O)C[C@]2(C)[C@H]1CC[C@@]2(O)C(=O)CO
983,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@H]3[C@H](O)C[C@]21C
984,C[C@@]12C=CC(=O)C=C1CC[C@H]1[C@@H]2[C@H](O)C[C@]2(C)[C@H]1CC[C@@]2(O)C(=O)COP(=O)(O)O
985,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@H]3CC[C@@](O)(C(=O)CO)[C@@]3(C)CC(=O)[C@@H]12
986,CCCN[C@H](C)C(=O)Nc1ccccc1C
987,COc1cc(N[C@H](C)CCCN)c2ncccc2c1
988,CCC1(c2ccccc2)C(=O)NCNC1=O
989,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1
990,CCN(CC)CCNC(=O)c1ccc(N)cc1
991,CCN(CC)CCOC(=O)c1ccc(N)cc1
992,CNNCc1ccc(C(=O)NC(C)C)cc1
993,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
994,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1
995,CC(=O)[C@H]1CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C
996,CC(C)/N=C(N)/N=C(\N)Nc1ccc(Cl)cc1
997,C[C@@H](CN1c2ccccc2Sc2ccccc21)N(C)C
998,CCCNC[C@@H](O)COc1ccccc1C(=O)CCc1ccccc1
