,canonical
737,CO[C@@H](Cc1cc(C[C@@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F
738,COc1c(C)cc([C@]2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)nc1C
739,CCn1cc2c3c(cc(C(=O)N[C@H](Cc4ccccc4)[C@H](O)C[NH2+]CC(F)(F)F)cc31)N(C)S(=O)(=O)CC2
740,CC(C)(C)c1cccc(C[NH2+][C@H]2CS(=O)(=O)C[C@H](Cc3cc(F)c(N)c(-c4ccco4)c3)[C@@H]2O)c1
741,CC(=O)Nc1c(Cl)cc(CNC(=[NH2+])NC(=O)Cn2ccc3ccc(Br)cc32)cc1Cl
742,CCOc1ccc([C@@]2(c3cccc(-c4cccnc4F)c3)[NH+]=C(N)N3CCCN=C32)cc1OCC
743,NC1=[NH+][C@@](c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NCCN21
744,NC1=[NH+][C@](c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NCCCCN21
745,Cc1cc([C@]2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)ccn1
746,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C(=O)CCCF)c2)N=C1N
747,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc([C@H](F)CCCF)c2)N=C1N
748,Cc1cc([C@]2(c3ccccc3)N=C(N)N(C)C2=O)ccc1OC(F)F
749,CC(C)n1cc([C@@]2(c3ccc(F)c(-c4cncnc4)c3)N=C(N)N(C)C2=O)cn1
750,CCc1cc([C@]2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cs1
751,CN1C(=O)[C@](c2cccc(-c3cncnc3)c2)(c2csc(Cl)c2)N=C1N
752,COC[C@H](Oc1cc(C[C@H]2C[S@@](=O)C[C@H]([NH2+]Cc3cccc(OC(C)C)c3)[C@@H]2O)cc(F)c1N)C(F)(F)F
753,CCCCN(C)C(=O)n1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[NH2+]C2(c3cccc(CC)c3)CC2)c2cccnc21
754,Cc1cc2cc(n1)OCCCCOc1cccc(c1)C[C@H]([C@H](O)C[NH2+][C@@H](C)c1cccc(C(C)C)c1)NC2=O
755,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+][C@]1(c2cccc(C(C)(C)C)c2)CC[C@H](Nc2nccs2)CC1
756,CCc1cn2c3c(cc(C(=O)N[C@H](Cc4ccccc4)[C@H](O)C[NH2+]CC4CCOCC4)cc13)OS(=O)(=O)CC2
757,NC1=N[C@@](c2cccc(-c3cncnc3)c2)(c2ccnc(C3CC3)c2)c2cccc(F)c21
758,CCc1coc2c(N3CCCC3=O)cc(C(=O)N[C@@H](Cc3ccccc3)[C@@H](O)C[NH2+]Cc3cccc(C(F)(F)F)c3)cc12
759,CCCC[C@H]1CCN([C@H](C)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@H](OCCC)C[NH2+]2)C1=O
760,Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)nc1
761,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cccc([C@H]3CCOC3)c2)CCCCC1
762,Cc1ccccc1-c1ccc2nc(N)c(C[C@H](C)C(=O)NCc3cccnc3)cc2c1
763,COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@@H](C)N2CC[C@H](CC(C)C)C2=O)c1
764,COc1cccc(-c2cccc([C@@]3(c4ccncc4)N=C(N)N4CCCN=C43)c2)c1F
765,COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(C(C)=O)cc(N3CCCCS3(=O)=O)c2)c1
766,COc1ccc([C@@]2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1OC
767,CN1C(=O)[C@](c2cccc(-c3cccnc3)c2)(c2ccc3c(c2)OCCO3)N=C1N
768,CCCc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1
769,CCCCCc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1
770,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(/C=C/C3CC3)c2)N=C1N
771,CN1C(=O)[C@@](c2ccsc2)(c2ccc(F)c(-c3cccnc3)c2)N=C1N
772,CN1C(=O)[C@@](c2ccsc2)(c2cccc(-c3cnccn3)c2)N=C1N
773,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C[NH2+]C2CCOCC2)cc(N2CCCCS2(=O)=O)c1
774,CCc1cn2c3c(cc(C(=O)N[C@H](Cc4ccccc4)[C@H](O)C[NH2+]C)cc13)N(C)S(=O)(=O)C2
775,CCc1cnc2c(c1)[C@@H]([NH2+]C[C@H](O)[C@H](Cc1ccccc1)NC(C)=O)CC1(CCC1)O2
776,COc1ccc([C@]2(c3cccc(-c4cccnc4)c3)N=C(N)N3CCCN=C32)cc1
777,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+][C@@]1(c2cccc(C(C)(C)C)c2)CCc2nc(C)ncc2C1
778,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cc(NS(C)(=O)=O)cc(C(C)(C)C)c2)CCCCC1
779,CC(C)(C)c1cccc(C[NH2+][C@H]2CS(=O)(=O)C[C@H](Cc3cc(F)c(N)c(C4CC4)c3)[C@@H]2O)c1
780,CCCC[C@H]1CCN([C@H](C)C(=O)N[C@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2C[C@@H](O)C[NH2+]2)C1=O
781,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)C[C@@H]2C[C@@H]2C(N)=N1
782,COc1cccnc1-c1ccc2nc(N)c(C[C@H](C)C(=O)NCCC(C)(C)C)cc2c1
783,COc1ccc([C@@]2(c3cccc(-c4cncnc4)c3)N=C(C)C(N)=N2)cc1C
784,CN1C(=O)[C@]2(CC(C)(C)Oc3ccc(-c4cccc(F)c4)cc32)N=C1N
785,COc1ccc([C@]2(c3cccc(-c4cncnc4)c3)[NH+]=C(N)N3CCCN=C32)cc1
786,CON[C@H]1CC[C@@]([NH2+]C[C@@H](O)[C@@H](Cc2cc(F)cc(F)c2)NC(C)=O)(c2cccc(C(C)(C)C)c2)CC1
787,CN1C(=O)[C@](c2cccc(NC(=O)c3ccco3)c2)(C2CCCCC2)N=C1N
788,Cc1cc([C@]2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)ccn1
789,C=C(C)c1cccc(C2([NH2+]C[C@H](O)[C@H](Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1
790,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2ccc(F)c(OCCCCF)c2)N=C1N
791,CN1C(=O)[C@@](c2cccc(-c3cncnc3)c2)(c2cnn(C)c2)N=C1N
792,COc1ccc([C@]2(c3cccc(-c4cncnc4)c3)N=C(N)N3CC(F)(F)CN=C32)cc1
793,COCCOc1cc(C[C@@H]2CS(=O)(=O)C[C@@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N
794,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cc(C(C)(C)C)cs2)CCCCC1
795,CC(=O)Nc1c(Cl)cc(CNC(=[NH2+])NC(=O)Cn2ccc3cc(Br)ccc32)cc1Cl
796,COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2
797,NC1=N[C@@](c2ccncc2)(c2cccc(-c3cncnc3)c2)C2=NCC(F)(F)CN12
798,C[C@@]1(c2cc(NC(=O)c3ccc(OCC(F)(F)F)cn3)ccc2F)N=C(N)OCC1(F)F
799,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C[NH2+]Cc2cccc(C(F)(F)F)c2)cc(N2CCCC2=O)c1OC
800,CCCCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2ccc(OCCO)c(N)n2)cc1
801,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cccc(-c3cscn3)c2)CCCCC1
802,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(-n3cccn3)c2)CCOCC1
803,CC[C@@H](C)Cc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1
804,C=CCO/N=C(/C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)cc(N2CCCCS2(=O)=O)c1
805,CN1C(=O)[C@]2(CC(C)(C)Oc3ccc(-c4cccnc4)cc32)N=C1N
806,CCNc1cc(C(=O)N[C@H](Cc2ccccc2)[C@H](O)C[NH2+]C2CC2)cc(N2CCCCS2(=O)=O)c1
807,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCC(=O)CC1
808,COc1ccc([C@@]2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C1CCCC1
809,CN1C(=O)[C@](c2cccc(-c3cccnc3)c2)(c2ccc3c(c2)CCO3)N=C1N
810,CCCCNC(=O)[C@@H](C)C[C@@H](O)[C@@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)NC(C)=O
811,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(-c3ccoc3)c2)CCCCC1
812,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2ccc(F)c(OCCF)c2)N=C1N
813,CCCCN(C)C(=O)n1cc(C(=O)N[C@H](Cc2cc(F)cc(F)c2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)c2ccc(C#N)cc21
814,CN1C(=O)[C@](c2ccc(F)c(-c3cncnc3)c2)(c2cnn(CC(F)(F)F)c2)N=C1N
815,CC(C)(C)c1cccc(C[NH2+][C@@H]2CS(=O)(=O)C[C@@H](Cc3ccc4[nH]cc(CC(F)(F)F)c4c3)[C@H]2O)c1
816,CC(C)(C)c1cccc(C[NH2+][C@H]2CS(=O)(=O)C[C@H](Cc3cc(O)c(N)c(F)c3)[C@H]2O)c1
817,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)c2ccccc2O1
818,CCCN(CCC)C(=O)c1cc(C(=O)N[C@H](Cc2cc(F)cc(F)c2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)cc([C@H](C)[NH3+])c1
819,COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(C(C)=O)cc(N(C)S(C)(=O)=O)c2)c1
820,NC1=N[C@@](c2ccncc2)(c2cccc(-c3cncnc3)c2)c2cccc(F)c21
821,COc1ccccc1N(c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+][C@@H](C)C(=O)NC2CCCCC2)c1)S(C)(=O)=O
822,CC#Cc1ccnc(-c2cc([C@]3(C4CC4)N=C(C)C(N)=N3)ccc2O)c1
823,CN1C(=O)[C@@]2(CC(C)(C)Oc3ccc(-c4cccnc4F)cc32)N=C1N
824,NC1=[NH+][C@](c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)/C2=N/CCCCCN12
825,COc1ccc([C@]2(c3ccc(C)c(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C
826,CN1C(=O)[C@](c2ccncc2)(c2cccc(-c3ccccc3)c2)N=C1N
827,CCC(C)(C)c1cccc(C2([NH2+]C[C@H](O)[C@H](Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1
828,CC(C)(C)c1cccc(C[NH2+][C@@H]2CS(=O)(=O)C[C@H](Cc3ccc(N)c(OC(F)(F)F)c3)[C@@H]2O)c1
829,CCCc1cc(C[C@@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@@H]2O)cc(F)c1N
830,CC(C)(C)c1cccc(C[NH2+][C@H]2CS(=O)(=O)C[C@H](Cc3cc(F)c(N)c(CCC(F)(F)F)c3)[C@@H]2O)c1
831,COc1ccc2c(c1)[C@@]1(COC(N)=N1)c1cc(-c3cccc(Cl)c3)ccc1O2
832,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cc(CC(C)(C)C)cs2)CCCCC1
833,NC1=N[C@](c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)(F)F)c2)c2ccccc21
834,COc1ccc([C@@]2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cc1
835,NC1=N[C@](c2ccncc2)(c2cccc(-c3cncc(F)c3)c2)c2cccc(F)c21
836,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCOC(N)=N1
837,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cc(CC(C)(C)C)no2)CCCCC1
838,CO[C@H]1CC[C@@]([NH2+]C[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(C)=O)(c2cccc(C(C)(C)C)c2)CC1
839,COc1ccc(COC[C@@H](C[C@@H](O)[C@@H](COc2cc(F)cc(F)c2)NC(=O)c2cc(C(=O)N[C@H](C)c3ccccc3)cc(N(C)S(C)(=O)=O)c2)OC)cc1
840,Cc1cc([C@]2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cc(C)n1
841,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CC1
842,Cc1cc([C@@]2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cs1
843,CC[C@H](C)[C@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2Cc3cccc(OC)c3C[NH2+]2)C1=O
844,CC(C)(C)c1cccc(C[NH2+][C@@H]2CS(=O)(=O)C[C@@H](Cc3ccc(N)c(Br)c3)[C@@H]2O)c1
845,CC(C)C(=O)N[C@H](Cc1ccc2c(c1)OCO2)[C@H](O)C[NH2+][C@@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21
846,CN1C(=O)[C@]2(CC(C)(C)Oc3ccc(-c4cncc(F)c4)cc32)N=C1N
847,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]C2CC2)cc2c1CCCS(=O)(=O)N2C
848,COc1ccc([C@]2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C#N
849,CCc1cc([C@]2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cc(C)n1
850,CCC(=O)N(C)C(C)(C)[C@@H]1CCC[C@@H](C(=O)N[C@H](Cc2ccccc2)[C@@H](O)C[NH2+]Cc2cccc(C(C)C)c2)C1
851,CCCCc1cc(C[C@@H]2CS(=O)(=O)C[C@@H]([NH2+]Cc3cccc(C(C)C)c3)[C@@H]2O)ccc1O
852,CC(C)(C)c1cccc(C[NH2+][C@@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(-c4ccoc4)c3)[C@@H]2O)c1
853,C=CCO/N=C(/C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)cc(N(C)S(C)(=O)=O)c1
854,CN1C(=O)[C@]2(CC(C)(C)Oc3ccc(-c4cncnc4)cc32)N=C1N
855,Cn1cc(Cl)c(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)n1
856,NC1=[NH+][C@@](c2cccc(-c3cccnc3F)c2)(c2ccc3c(c2)OCO3)C2=NCCCN21
857,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cc(C(C)=O)cc(C(C)(C)C)c2)CCCCC1
858,CCCCN(C)C(=O)n1cc(C(=O)N[C@H](Cc2cc(F)cc(F)c2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)c2cc(C(F)(F)F)ccc21
859,CCCO[C@H]1C[NH2+][C@@H]([C@H](O)[C@@H](Cc2cc(F)cc(F)c2)NC(=O)[C@H](C)N2CC[C@@H](C(C)C)C2=O)C1
860,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cccc(C(C)(C)C#N)c2)CCCCC1
861,CCCCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2ccc(NCCO)c(N)n2)cc1
862,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cc(O)cc(C(C)(C)C)c2)CCCCC1
863,CN1C(=O)[C@](c2ccccc2)(c2ccc(OC(F)F)cc2)N=C1N
864,COc1cccc(C[NH2+]C[C@@H](O)[C@@H](Cc2cc(F)cc(F)c2)NC(=O)[C@H](C)N2CC[C@H](C(C)C)C2=O)c1
865,COc1cccc(-c2cccc([C@@]3(c4ccncc4)N=C(C)C(N)=N3)c2)c1
866,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2nc3ccncc3c(=O)[nH]2)=N1
867,COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N\OCC(C)C)cc(N(C)S(C)(=O)=O)c2)c1
868,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cc(Br)cc(C(C)(C)C)c2)CCCCC1
869,COCc1cc2cc(c1)C(=O)N[C@@H]([C@H](O)C[NH2+][C@@H](CF)c1cccc(C(C)(C)C)c1)Cc1cccc(c1)OCCCCN2
870,C[C@@H]([NH2+]C[C@@H](O)[C@@H](Cc1ccccc1)NC(=O)c1cccc(N(Cc2ccccc2)S(C)(=O)=O)c1)C(=O)NC1CCCCC1
871,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc([C@@H]3CCCO3)c2)CCCCC1
872,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cc(C)cc(C(C)(C)C)c2)CCCCC1
873,CCc1cc([C@]2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)c(C)s1
874,CC(C)c1cccc(C[NH2+]C[C@H](O)[C@@H]2COC/C=C/CCCNC(=O)c3cc(cc(N(C)S(C)(=O)=O)c3)C(=O)N2)c1
875,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C[NH2+]C2CCOCC2)cc2c1CCCS(=O)(=O)N2C
876,NC1=[NH+][C@@](c2cccc(-c3cccnc3F)c2)(c2ccc3c(c2)OCCO3)C2=NCCCN21
877,CC1(C)CN2C(=N1)[C@@](c1ccc(OC(F)(F)F)cc1)(c1cccc(-c3cccnc3F)c1)[NH+]=C2N
878,C[C@H]([NH2+]C[C@@H](O)[C@@H](Cc1ccccc1)NC(=O)c1cccc(N(c2ccc(C#N)cc2)S(C)(=O)=O)c1)C(=O)NC1CCCCC1
879,CCCCNC(=O)n1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)c2ccccc21
880,CCCc1cc(C[C@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)C)c3)[C@@H]2O)ccc1O
881,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C(C)(C)c1cccc(C(C)(C)C)c1
882,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(OCCC(F)(F)F)c2)N=C1N
883,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(OC(F)F)c2)N=C1N
884,CCc1c[nH]c2ccc(C[C@@H]3CS(=O)(=O)C[C@@H]([NH2+]Cc4cccc(C(C)(C)C)c4)[C@@H]3O)cc12
885,NC1=[NH+][C@](c2ccc(OC(F)(F)F)cc2)(c2cccc(CCC3CC3)c2)C2=NCCCN21
886,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+][C@]1(c2cccc(C(C)(C)C)c2)CC[C@H](S(C)(=O)=O)CC1
887,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+][C@]1(c2cccc(C(C)(C)C)c2)CC[C@@H](NC=O)CC1
888,COCC(=O)Nc1cccc([C@@]2(C3CCCCC3)N=C(N)N(C)C2=O)c1
889,CS(=O)(=O)N(c1ccncc1)c1cccc(C(=O)N[C@H](Cc2ccccc2)[C@@H](O)C[NH2+]Cc2cccc(C(F)(F)F)c2)c1
890,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2ccn(CC(C)(C)C)n2)CCCCC1
891,CCCN(CC1CC1)C(=O)n1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)c2cccnc21
892,COC[C@@H](Oc1cc(C[C@H]2C[S@](=O)C[C@@H]([NH2+]Cc3cccc(OC(F)(F)F)c3)[C@H]2O)cc(F)c1N)C(F)(F)F
893,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCCC1
894,CCCCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2ccc(NCCCO)c(N)n2)cc1
895,CCCc1n[nH]c2ccc(C[C@H]3CS(=O)(=O)C[C@H]([NH2+]Cc4cccc(C(C)(C)C)c4)[C@H]3O)cc12
896,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cc(I)cc(C(C)(C)C)c2)CCCCC1
897,COc1ccc2ccn(CC(=O)NC(=[NH2+])NCc3cc(Cl)c(NC(C)=O)c(Cl)c3)c2c1
898,COC[C@@H](Oc1cc(C[C@@H]2C[S@@](=O)C[C@@H]([NH2+]Cc3cc(C(C)(C)C)ccn3)[C@H]2O)cc(F)c1N)C(F)(F)F
899,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C(C)(C)C(F)F)c2)CC1
900,Cc1ccc(C(=O)Nc2ccc3c(c2)[C@@]2(CC(C)(C)O3)N=C(N)N(C)C2=O)o1
901,COC(=O)N[C@H]1CC[C@]([NH2+]C[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(C)=O)(c2cccc(C(C)(C)C)c2)CC1
902,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+][C@]1(c2cccc(C(C)(C)C)c2)CC[C@@H](N(O)C(C)=O)CC1
903,CO[C@@H](COCc1ccccc1)C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1
904,CN1C(=O)[C@@](c2ccncc2)(c2cccc(-c3ccsc3)c2)N=C1N
905,CCCN(CCC)C(=O)n1cc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)c2ccccc21
906,CC(C)S[C@H](NC(=O)[C@H](C[C@@H](O)[C@@H]1COCc2cccc(c2)[C@H](c2ccccc2)NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N1)C(C)C)C(=O)NCc1ccccc1
907,NC1=N[C@@](c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)(F)F)c2)c2cccc(F)c21
908,COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N/OCC(C)C)cc(N(c3ccccc3)S(C)(=O)=O)c2)c1
909,CS(=O)(=O)N(c1ccccc1)c1cccc(C(=O)N[C@H](Cc2ccccc2)[C@H](O)C[NH2+]C2CCCCC2)c1
910,CCc1cn2c3c(cc(C(=O)N[C@H](Cc4ccccc4)[C@H](O)C[NH2+]C4CC4)cc13)OS(=O)(=O)CC2
911,CN1C(=O)[C@@](c2cccc(-c3cccnc3)c2)(c2ccc3c(c2)OCO3)N=C1N
912,CN1C(=O)[C@@](c2ccncc2)(c2cccc(-c3cccc(C(F)(F)F)c3)c2)N=C1N
913,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(N3CCCCC3=O)c2)CCCCC1
914,N#Cc1cncc(-c2cccc([C@]3(c4ccnc(C(F)(F)F)c4)N=C(N)c4c(F)cccc43)c2)c1
915,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C(C)(C)CO)c2)CCCCC1
916,C#Cc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1
917,CCN1C(=O)[C@]2(CC(C)(C)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N
918,NC1=N[C@@](c2ccncc2)(c2cccc(-c3cccnc3)c2)C2=NCCCN12
919,CC(=O)N[C@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+][C@@]1(c2cccc(-n3cccn3)c2)CCCOC1
920,COc1ccc([C@@]2([C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)N=C(N)N(C)C2=O)cc1OC
921,CN(c1cc2cc(c1)C(=O)N[C@H]([C@@H](O)C[NH2+]Cc1ccccc1)COC/C=C/CCNC2=O)S(C)(=O)=O
922,C[C@H]1C[C@@]2(CC[N@H+]1Cc1ccc(O)cc1)CN(C)S(=O)(=O)N2c1cccc(F)c1
923,COc1ccc([C@]2(c3cccc(-c4cncnc4)c3)N=C(C)C(N)=N2)cc1
924,CN1C(=O)[C@]2(CC(C)(C)Oc3ccc(C4CCCCC4)cc32)N=C1N
925,CCc1cc([C@@]2([C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)N=C(N)N(C)C2=O)ccc1OC
926,Nc1cccc(Cn2c(-c3ccc(Oc4nccs4)cc3)ccc2-c2ccccc2Cl)n1
927,CS(=O)(=O)N(c1cccc(C(=O)N[C@H](Cc2ccccc2)[C@H](O)C[NH2+]Cc2cccc(C(F)(F)F)c2)c1)c1ccccn1
928,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc([C@H]3CCOC3)c2)CCOCC1
929,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C(C)(C)CF)c2)CC1
930,CC(C)c1cccc(C[NH2+]C[C@@H](O)[C@H]2Cc3cccc(c3)OCCCCNc3cccc(c3)C(=O)N2)c1
931,C[C@@]1(c2cc(NC(=O)c3ccccn3)ccc2F)N=C(N)OCC1(F)F
932,CN1C[C@](C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)C1=O
933,Cc1cc([C@]2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cc(C(C)C)n1
934,C[C@H]([NH2+]C[C@@H](O)[C@@H](Cc1ccccc1)NC(=O)c1cccc(N(C2CCCCC2)S(C)(=O)=O)c1)C(=O)NC1CCCCC1
